one_answer_id,source_question_id,source_choice_no,exam_type,license_type,section_no,section_name,topic,question_text,answer,explanation,source_exam_id,source_question_file,conversion_type,quality_status,conversion_note
oa_past_500_385,h29_2_freight_q019,3,運行管理者試験,貨物,4,労働基準法関係,労働基準法,事業者は、事業者が行う健康診断を受けた労働者から請求があった場合に限り、当該労働者に対し、規則で定めるところにより、当該健康診断の結果を通知するものとする。,×,健康診断の結果は、労働者に通知しなければならない。労働者から請求があった場合に限るものではない。,h29_2_freight,303k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_386,h20_2_freight_q025,1,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,薄暮時には事故が多く発生するので、早めにライトを点灯し、他の自動車や歩行者等に自分の自動車の存在を知らせるようにする。,○,薄暮時の早めのライト点灯は適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_387,h20_2_freight_q025,3,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,霧が発生したときは視界が悪くなるので、前照灯を上向きに点灯して、センターラインやガードレール、直前の自動車の尾灯を目安にし、速度を落として慎重な運転をするようにする。,×,霧の中で前照灯を上向きにすると光が乱反射して視界が悪化しやすい。下向き灯や霧灯を用いるべきであり、不適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_388,h20_2_freight_q025,2,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,夜間、対向車線の自動車のヘッドライトを直接目に受けると、まぶしさのため一瞬目が見えなくなることがあるので、対向車のライトがまぶしいときは、視点をやや左前方に移して、目がくらまないようにする。,○,対向車のライトがまぶしいとき、視点を左前方へ移す対応は適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_389,h20_2_freight_q026,2,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,常習的な飲酒運転等の背景には、「アルコール依存症」という病気があるといわれているが、この病気は専門医による早期の治療をすることにより回復が可能とされており、一度回復すると飲酒しても再発することはない。,×,アルコール依存症は治療により回復可能だが、再飲酒により再発するおそれがある。「飲酒しても再発しない」とする点が不適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_390,h20_2_freight_q025,4,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,夜間の走行中には、自分の自動車と対向車のライトで、道路の中央付近の歩行者が見えなくなること（蒸発現象）があるので、このような現象に注意するようにする。,○,夜間の蒸発現象への注意喚起は適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_391,h20_2_freight_q027,2,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,燃料電池自動車とは、炭素と酸素を化学反応させることにより直接に電気を発生させる装置を備え、かつ、その電力により作動する原動機を有する自動車をいい、二酸化炭素や有害なガスは発生するが、それらの排出量は極めて少ない。,×,燃料電池自動車は、水素と酸素の化学反応で発電するものであり、炭素と酸素の反応とする点が不適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_392,h20_2_freight_q026,1,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,近年、脳卒中や心臓病などに起因した運転中の突然死による事故が増加傾向にあるが、この脳卒中や心臓病などは病気の原因が生活習慣に関係していることから生活習慣病と呼ばれており、暴飲暴食や運動不足などの悪習慣が積み重なって発病するといわれている。,○,生活習慣病と運転中の突然死リスクに関する記述として適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_393,h21_1_freight_q026,1,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,いわゆるヒヤリ・ハットとは、運転者が運転中に他の自動車等と衝突又は接触するおそれがあったと認識することをいい、ハインリッヒの法則によると、１件の重大災害（死亡・重傷）が発生する背景に29件のヒヤリ・ハットがあるとされており、このヒヤリ・ハットを調査し減少させていくことが交通事故防止対策に有効な手段となっている。,×,ハインリッヒの法則では、１件の重大災害の背景に29件の軽傷事故と300件のヒヤリ・ハットがあるとされる。29件のヒヤリ・ハットとする点が不適切である。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_394,h20_2_freight_q026,3,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,かぜ薬や解熱剤には、眠気を誘う成分が含まれているものもあり、場合によっては、服用後は運転を見合わせることも必要である。,○,眠気を誘う薬の服用後に運転を控えることは適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_395,h21_1_freight_q027,2,運行管理者試験,貨物,5,実務上の知識及び能力,実務知識,前方の自動車を大型車と乗用車から同じ距離で見た場合、それぞれの視界や見え方が異なり、運転者席が高い位置にある大型車の場合は車間距離に余裕がないように感じ、乗用車の場合は大型車の場合と反対の感じを受けることとなる。,×,大型車は運転席が高いため、同じ車間距離でも余裕があるように感じやすい。設問は逆であり不適切である。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_396,h20_2_freight_q026,4,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,睡眠時無呼吸症候群は、睡眠中に呼吸が止まった状態（無呼吸）が断続的に繰り返される病気で、睡眠不足から運転中に強い眠気を感じる状態になることから、運転の仕事を続けていくためには、早期に医師の治療を受けることが必要不可欠である。,○,睡眠時無呼吸症候群の早期治療は適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_397,h21_2_freight_q025,4,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,当該運転者の使用者は、道路運送車両法に基づき、被害者に対する損害賠償の責任を負うことになり、また、荷主から運送契約を破棄される等の社会的な制裁を受ける場合もある。,×,損害賠償責任は道路運送車両法に基づくものではなく、民法等に基づく。道路運送車両法とする点が誤りである。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_398,h20_2_freight_q027,1,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,我が国の二酸化炭素の排出量については、全体の約２割を運輸部門が占め、このうち約９割が自動車に起因することから、地球温暖化対策の推進のため自動車から排出される二酸化炭素の更なる削減が求められている。,○,運輸部門、とくに自動車由来の二酸化炭素排出削減が求められるという記述は適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_399,h21_2_freight_q027,1,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,運転者が所属営業所から出発し、行き先地に宿泊する場合、乗務終了後の点呼を省略している。,×,宿泊運行でも乗務後点呼を省略してはならない。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_400,h20_2_freight_q027,3,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,ハイブリッド車とは、例えば、従来のガソリンエンジンと電気モーターを組み合わせた自動車をいい、走行の状況に応じてガソリンエンジンと電気モーターを作動させることで、通常のガソリンエンジン車よりも燃費効率が良く、地球温暖化の原因となる二酸化炭素の排出を抑えることができる。,○,ハイブリッド車の燃費向上・二酸化炭素削減効果に関する記述は適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_401,h21_2_freight_q027,2,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,運転者が一度営業所に戻ってきた際、体調不良を訴えたが、荷主から急ぎの運送を依頼されたためそのまま運行させた。,×,体調不良により安全運転できないおそれがある運転者を乗務させてはならない。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_402,h20_2_freight_q027,4,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,天然ガス自動車は、ガソリン車と比較して地球温暖化の原因となる二酸化炭素及び光化学スモッグ、酸性雨などの原因となる窒素酸化物、炭化水素などの排出量が少ない。,○,天然ガス自動車の排出ガス低減に関する記述は適切である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_403,h21_2_freight_q027,3,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,点呼の際、運転者の呼気からアルコールの臭いがし、酒気を帯びていると判断したが、運転者が大丈夫と言ったので運行させた。,×,酒気帯びが認められる運転者を本人の申告だけで乗務させてはならない。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_404,h20_2_freight_q028,1,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,包装貨物の中身は壊れやすい。そのため注意して取り扱わねばならない。,○,この記述は、実務上の知識及び能力に関する正しい内容です。重要語句や数値をあわせて確認してください。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_405,h22_1_freight_q024,4,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,事業者が、事業用自動車の定期点検を怠ったことが原因で重大事故を起こしたことにより、行政処分を受けることになった場合、運行管理者は当該重大事故を含む運行管理業務上に一切問題が無くても、事業者に代わって事業用自動車の運行管理を行っていることから、事業者に対する行政処分とともに、運行管理者も運行管理者資格者証の返納を命じられることがある。,×,運行管理業務上に問題がない定期点検不履行事故まで、当然に運行管理者資格者証返納命令の対象になるとする点が不適切である。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_406,h20_2_freight_q028,2,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,同一包装貨物を上に積み重ねる場合の最大積重ね段数を示す。ｎは制限する段数である。n。,○,この記述は、実務上の知識及び能力に関する正しい内容です。重要語句や数値をあわせて確認してください。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_407,h22_1_freight_q025,3,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,点呼は、運行管理者等が運転者に対して、運行の安全確保にかかわる事項について報告を求め、必要な指示をするものであることから、運転者に対し厳格に実施する必要があるが、無事故運転者については、安全運転に関する意識が高いので、点呼時において、この報告を求めなくてもよい。,×,無事故運転者であっても、点呼時の報告確認を省略してはならないため不適切である。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_408,h21_1_freight_q024,3,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,自動車及び原動機付自転車の運転者（第１当事者）による交通事故件数を法令違反別にみると、安全不確認が約３割を占め最も多く、次いで脇見運転、動静不注視の順となっている。,○,第１当事者の法令違反別では、安全不確認、脇見運転、動静不注視が多いという記述は適切である。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_409,h22_1_freight_q026,1,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,早朝、運行管理者等が出社する前に営業所から出庫する運転者について、前日の業務終了後の点呼において運行の指示等を行い、当日の乗務前の点呼は省略し、運行途中に立ち寄ったサービスエリアにおいてテレビ電話機能付きの携帯電話により連絡を取り、これを乗務前の点呼に代えた。,×,この記述は不適切です。乗務前点呼は出庫前に実施すべきであり、前日の点呼や運行途中の連絡で代えることはできない。,h22_1_freight,228k_mk.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_410,h21_1_freight_q026,2,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,ヒヤリ・ハット調査は、ヒヤリ・ハットを起こしやすいドライバーを特定し、個人責任の追及のために行うわけではなく、ヒヤリ・ハットの経験をドライバー個人の経験に止めず、全てのドライバーが共有することにより、ヒヤリ・ハットの起こる状況、つまりヒヤリ・ハットの起こる構造性をつかみ、より有効な事故リスクの低減のための対策を講じることにある。,○,ヒヤリ・ハット調査は個人責任追及ではなく、経験共有と事故リスク低減のために行う。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_411,h22_1_freight_q027,1,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,常習的な飲酒運転の背景には、「アルコール依存症」という病気があるといわれているが、この病気は専門医による早期の治療をすることにより回復が可能とされており、一度回復すると飲酒しても再発することはないことから、アルコール依存症を回復した運転者に対しては、飲酒に関する指導を行う必要はない。,×,誤。アルコール依存症は回復後も再飲酒により再発するおそれがあり、継続的な飲酒指導が必要である。,h22_1_freight,228k_mk.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_412,h21_1_freight_q026,3,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,ドライブレコーダーの中には、ヒヤリ・ハットの直前直後の現場映像だけでなく、運転者のブレーキ操作・停止状況・ハンドル操作・右左折操作などの運転状況を記録し解析診断することで、運転者も気付かない運転のクセ等を読み取ることができるものがある。,○,ドライブレコーダーを用いた運転特性の把握は事故防止に有効である。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_413,h22_1_freight_q027,2,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,漫然運転や居眠り運転の原因の一つとして、睡眠時無呼吸症候群と呼ばれている病気がある。この病気は、狭心症や心筋梗塞などの合併症を引き起こすおそれはないが、安全運転を続けていくためには早期の治療が不可欠であることから、運転者に対し睡眠時無呼吸症候群の症状などについて理解させるよう指導する必要がある。,×,誤。睡眠時無呼吸症候群は狭心症や心筋梗塞などの合併症リスクもある。,h22_1_freight,228k_mk.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_414,h21_1_freight_q026,4,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,GPS と連動したデジタルタコグラフ、ドライブレコーダー等では、リアルタイムでの運行状況が把握できる。また、あらかじめ登録されている事故多発地点のゾーンに接近すると、車載器のランプが点滅し乗務員に注意を促すなどのサービスを提供するものもある。,○,GPS連動機器による運行状況把握や注意喚起は適切である。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_415,h22_1_freight_q027,3,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,かぜ薬や解熱剤には、眠気を誘う成分が含まれているものがあるので、乗務前にかぜ薬や解熱剤を服用する場合には、眠気を誘う成分が含まれていないものを選ぶよう運転者に対し指導することが必要である。,×,正。眠気を誘う成分を含む薬を避けるよう指導することは適切である。,h22_1_freight,228k_mk.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_416,h21_1_freight_q027,1,運行管理者試験,貨物,5,実務上の知識及び能力,実務知識,自動車の速度が速くなるほど、運転者の視野は狭くなり、遠くを注視するようになるために、近くは見えにくくなる。従って、速度を出し過ぎると、近くから飛び出してくる歩行者や自転車などを見落としやすくなるので注意する必要がある。,○,速度が上がるほど視野が狭くなり、近くの歩行者等を見落としやすくなる。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_417,h22_1_freight_q027,4,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,近年、脳卒中や心臓病などに起因した運転中の突然死による事故が増加傾向にあるが、この脳卒中や心臓病などは病気の原因が生活習慣に関係していることから生活習慣病と呼ばれており、暴飲暴食や運動不足などの悪習慣が積み重なって発病するといわれているので、運転者に対し定期的な健康診断の結果に基づいて生活習慣の改善を図るなど適切な健康管理を行うことの重要性を理解させるよう指導する必要がある。,×,正。生活習慣病予防と健康診断結果に基づく健康管理の重要性を指導することは適切である。,h22_1_freight,228k_mk.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_418,h21_1_freight_q027,3,運行管理者試験,貨物,5,実務上の知識及び能力,実務知識,明るさが急に変わると、視力は一時急激に低下することから、トンネルに入る前や出るときは速度を落とす必要がある。,○,トンネル出入口など明暗変化の大きい場所では速度を落とす必要がある。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_419,h22_1_freight_q028,2,運行管理者試験,貨物,5,実務上の知識及び能力,運行管理者の業務,"荷主から、4,000キログラムの貨物の運送依頼があったので、最大積載量が4,250キログラムの事業用自動車で荷主先に向かわせたところ、実際の貨物の重量は5,200キログラムであったと運転者から連絡があった。運行管理者は、このまま運送すれば過積載になると考えたが、過積載になる原因は荷主の不適切な依頼によるものであり、さらに、荷主からこのまま運送するよう強い要請があったことから運送事業者には責任が及ばないとして、そのまま運送するよう運転者に対し指示をした。",×,不適切。実重量が最大積載量を超える場合、荷主の要請があっても過積載運送を指示してはならない。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_420,h21_1_freight_q027,4,運行管理者試験,貨物,5,実務上の知識及び能力,実務知識,夜間、対向車のライトを直接眼に受けると、まぶしさのために一瞬視力を失った状態（眩惑）になり、視力の回復に時間を要することとなるため、ライトを直視しないようにする。,○,対向車ライトによる眩惑を避けるため、ライトを直視しないことは適切である。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_421,h24_1_freight_q024,1,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,乗務前の点呼において運転者の酒気帯びの有無を確認しようとしたところ、アルコール検知器が故障により作動しなかったことから、当該運転者からの前日の飲酒の有無についての報告と、当該運転者の顔色、呼気の臭い、応答の声の調子等による確認から酒気を帯びていないと判断できたので、当該運転者を乗務させた。,×,この記述は不適切です。酒気帯び確認にはアルコール検知器を用いる必要があり、故障時に目視等だけで乗務させるのは不適切である。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_422,h21_1_freight_q028,1,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,包装の中身が、放射線の透過によって劣化するか、全く使用できなくなる。,○,この記述は、実務上の知識及び能力に関する正しい内容です。重要語句や数値をあわせて確認してください。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_423,h24_1_freight_q024,2,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,乗務前の点呼における運転者の酒気帯びの有無について、アルコール検知器を用いる等により確認しているので、当該運転者の乗務後の点呼において、当該運転者からの報告と目視等による確認で酒気を帯びていないと判断できる場合は、アルコール検知器を用いての確認はしていない。,×,この記述は不適切です。乗務後点呼でもアルコール検知器を用いて酒気帯びの有無を確認する必要がある。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_424,h21_1_freight_q028,2,運行管理者試験,貨物,5,実務上の知識及び能力,実務上の知識及び能力,包装貨物が保管され、取り扱われる際の温度制限を示す。kg max.。,○,この記述は、実務上の知識及び能力に関する正しい内容です。重要語句や数値をあわせて確認してください。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_425,h24_1_freight_q024,3,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,荷主の都合により、運転者が営業所を早朝に出庫する場合の乗務前の点呼については、運行管理者等が営業所に出勤していないため対面で実施できないことから、運行管理者等が営業所に出勤した後電話で実施している。,×,この記述は不適切です。営業所出庫前の乗務前点呼を、出庫後に電話で行う取扱いは不適切である。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_426,h21_2_freight_q024,1,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,いわゆるヒヤリ・ハットとは、運転者が運転中に他の自動車等と衝突又は接触するおそれがあったと認識することをいい、ハインリッヒの法則によると、１件の重大災害（死亡・重傷）が発生する背景には29件の軽傷事故と300件のヒヤリ・ハットがあるとされており、このヒヤリ・ハットを調査し減少させていくことが交通事故防止対策に有効な手段となっている。,○,ハインリッヒの法則とヒヤリ・ハット活用に関する記述は適切である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_427,h24_1_freight_q025,1,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,運転者が受診した定期健康診断の結果、すべて異常なしとされた運転者については、健康管理が適切に行われ健康に問題がないと判断されるため、乗務前の点呼における安全な運転をすることができないおそれがあるか否かの確認は、本人から体調不良等の報告があった場合に限り、行うこととしている。,×,この記述は不適切です。健康診断で異常なしでも、乗務前点呼では毎回安全運転できないおそれの有無を確認する必要がある。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_428,h21_2_freight_q024,3,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,交通事故の防止対策を効率的かつ効果的に講じていくためには、事故情報を多角的に分析し、事故実態を把握した上で、①低減目標の設定 ②対策の実施 ③効果の評価 ④低減目標の再設定という一連の交通安全対策のサイクルを繰り返すことが必要である。,○,事故情報分析、目標設定、対策、評価、再設定のサイクルは適切である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_429,h24_1_freight_q025,2,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,事故を起こした運転者については、乗務前の点呼において事業用自動車の運行の安全を確保するために必要な指示をしているが、無事故無違反の運転者については、安全運転に関する意識が高いことから、運行上特に注意が必要な場合に限り、この指示をすることとしている。,×,この記述は不適切です。無事故無違反の運転者でも、点呼時に必要な指示を省略してはならない。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_430,h21_2_freight_q024,4,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,ドライブレコーダーには、ヒヤリ・ハットの直前直後の映像だけでなく、運転者のブレーキ操作やハンドル操作などの運転状況を記録し、解析診断することで運転者のクセ、車両の蛇行等による疲れ等を読み取ることができるものがあり、運転者の指導に活用されている。,○,ドライブレコーダーを運転者指導に活用することは適切である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_431,h24_1_freight_q025,4,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,乗務前の点呼における事業用自動車の日常点検の実施結果については、事業用自動車に不具合があった場合、乗務する運転者から運行管理者に必ず報告するよう徹底しているが、当該点検において不具合もなく何も問題がなければ運転者からこの報告を求めないこととしており、報告がない場合は「異常なし」との報告があったものとして、点呼記録表の点検結果の欄に「良」として記載している。,×,この記述は不適切です。日常点検の実施又は確認は報告を求める必要があり、報告がないことを異常なし扱いにしてはならない。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_432,h21_2_freight_q025,1,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,当該運転者は、飲酒運転など故意又は過失による事故では民法により被害者側から不法行為責任で訴えられる場合がある。,○,運転者が故意・過失により事故を起こした場合、不法行為責任を問われることがある。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_433,h24_1_freight_q026,2,運行管理者試験,貨物,5,実務上の知識及び能力,過労運転防止・改善基準,最近、会社として営業所の配置車両を増やしたが、運行管理者は、運転者の数が不足し、法令に基づき定めた乗務時間を超えて運転者を乗務させていることが多々あることから、各運転者の健康状態に不安を抱いていた。運行管理者は、この状況を改善するためには新たに運転者を採用する必要があると考えていたが、運転者の確保は事業主の責任で行うべきものであり、自分の責任ではないので、運転者を確保する等の措置をとる必要があることを事業主に助言しなかった。,×,この記述は不適切です。過労防止上、運転者不足により基準超過が生じるおそれがある場合は、事業者へ必要な助言を行うべきである。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_434,h21_2_freight_q025,2,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,当該運転者の使用者は、民法により被害者側から使用者責任を問われる場合がある。,○,使用者は民法上の使用者責任を問われる場合がある。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_435,h24_1_freight_q026,3,運行管理者試験,貨物,5,実務上の知識及び能力,過労運転防止・改善基準,事業者が運行管理者の補助者を選任し、運行管理者に対し補助者の指導及び監督を行うよう指示したところ、運行管理者は、補助者の指導等については、他の従業員と同様に事業者の責任において行うべきものであるとして指導等を行わなかった。,×,この記述は不適切です。補助者への指導監督は運行管理者の重要な役割である。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_436,h21_2_freight_q025,3,運行管理者試験,貨物,5,実務上の知識及び能力,事故報告・事故時の措置,当該運転者の使用者は、貨物自動車運送事業法に基づき、事業の停止等の行政処分を受ける場合があり、また、運行管理者については運行管理者資格者証の返納を命じられる場合もある。,○,事業者は貨物自動車運送事業法に基づく行政処分を受け、運行管理者資格者証の返納命令がされる場合もある。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_437,h24_1_freight_q026,4,運行管理者試験,貨物,5,実務上の知識及び能力,過労運転防止・改善基準,大型トラックの運転者は、大型自動車の運転免許を受けているので、トラックの構造等について一定の知識を有していることから、運行管理者として、トラックの構造上の特性について指導していない。,×,この記述は不適切です。大型免許保有者であっても、トラックの構造上の特性について継続的に指導する必要がある。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
oa_past_500_438,h21_2_freight_q027,4,運行管理者試験,貨物,5,実務上の知識及び能力,点呼・酒気帯び確認,点呼の際、アルコールチェッカーで呼気検査を実施したところ、微量のアルコールが検出された。アルコールの影響により正常な運転ができないおそれがあると思ったので運行を中止させた。,○,アルコール検出により正常な運転ができないおそれがあると判断し、運行を中止させる措置は適切である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_439,h24_1_freight_q027,1,運行管理者試験,貨物,5,実務上の知識及び能力,運行管理者の業務,大型トラックが荷物を積載して高速道路を走行中、アクセルを踏んでも車速が上がらず徐々に減速してきて今にも停止しそうになったため、当該トラックの運転者は、やむを得ず当該トラックが停車することができる幅のある路側帯に停車させ、非常点滅表示灯を点灯させたが、当該道路の交通量が多く外に出ることは危険であると考え、停止表示器材の表示は行わなかった。,×,この記述は不適切です。高速道路で停止した場合は、非常点滅表示灯だけでなく停止表示器材の表示等が必要である。,h24_1_freight,248k_ma.pdf,true_false_to_tf,checked,元の適不適問題を選択肢ごとに○×化。
